UNITID,mn_earn_wne_p6,md_earn_wne_p6,CONTROL,PREDDEG,UGDS,INEXPFTE,PPTUG_EF,C150_4,AVGFACSAL,ADM_RATE_ALL,SAT_AVG,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOld,UGDS_HISPOld,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,INC_PCT_H1,INC_PCT_H2,PAR_ED_PCT_1STGEN,PAR_ED_PCT_MS,PAR_ED_PCT_HS,PAR_ED_PCT_PS,pct_grad_prof,female,first_gen,age_entry,DEBT_MDN
170675,41400,39600,2,3,2948,7788,0.4339,0.4711,6981,0.7629,1072,12118,12118,0.6211,0.1069,0.0974,0.0037,0.0139,0.335907336,0.150579151,0.221042471,0.198841699,0.093629344,0.377118644,0.024364407,0.352754237,0.622881356,8.770000458,0.270000011,0.379999995,22.04000092,12186
170976,56600,47600,1,3,24348,14759,0.045,0.8509,8615,0.5325,1283,7975,24778,0.6398,0.0803,0.1259,0.008,0.0476,0.342957842,0.140843161,0.176223397,0.170258913,0.169716687,0.214501946,0.011676517,0.202825429,0.785498054,13.51000023,0.569999993,0.209999993,21.09000015,13625
171100,43400,41100,1,3,34617,9434,0.1038,0.6949,8343,0.7084,1129,6633,16663,0.7896,0.0874,0.0539,0.0068,0.0273,0.288009334,0.139023515,0.194938072,0.219709208,0.158319871,0.27375,0.010192308,0.263557692,0.72625,10.72999954,0.569999993,0.270000011,20.36000061,15324
171137,40500,37800,1,3,6041,5551,0.3486,0.5417,6443,0.6637,1090,5839,12911,0.7292,0.071,0.0639,0.0063,0.0283,0.521955636,0.150746944,0.157084654,0.122679946,0.04753282,0.435830278,0.048716606,0.387113672,0.564169722,8.739999771,0.579999983,0.439999998,23.53000069,12303.5
171456,29600,26500,1,3,8536,4094,0.1238,0.4462,6078,0.8433,1010,5210,8378,0.9064,0.0158,0.005,0.0209,0.009,0.383341572,0.185615423,0.234552645,0.139644093,0.056846268,0.407070166,0.010444564,0.396625603,0.592929834,7.309999943,0.519999981,0.409999996,21.54000092,8250
171492,40700,37500,2,3,3472,6649,0.3546,0.6163,5348,0.729,970,13995,13995,0.485,0.0927,0.0078,6.00E-04,0.0141,0.408807339,0.193027523,0.208073395,0.125137615,0.064954128,0.474726201,0.042965459,0.431760741,0.5252738,7.650000095,0.550000012,0.469999999,25.37999916,11626
171571,36800,33800,1,3,12461,5029,0.2627,0.438,6757,0.8035,990,5294,11954,0.7657,0.0855,0.0324,0.0048,0.015,0.376558604,0.163840399,0.191022444,0.185037407,0.083541147,0.412371134,0.018110894,0.39426024,0.587628866,9.289999962,0.670000017,0.409999996,22.20999908,11000
172051,33100,31400,1,3,6827,3737,0.2354,0.3301,6131,0.8951,990,4798,10389,0.8254,0.0599,0.0063,0.0035,0.0223,0.401777778,0.171259259,0.222222222,0.153185185,0.051555556,0.45984456,0.018134715,0.441709845,0.54015544,5.789999962,0.610000014,0.460000008,22.93000031,10099.5
172264,36600,33800,2,3,1883,9920,0.5008,0.5269,4884,0.6445,889,14630,14630,0.7435,0.1041,0.0048,0.0021,0.0244,0.405430712,0.20411985,0.20505618,0.141385768,0.044007491,0.493576017,0.035331906,0.458244111,0.506423983,6.71999979,0.639999986,0.49000001,26.37999916,11000
172334,38000,34800,2,3,2612,4803,0.2109,0.6033,4661,0.8588,1070,14800,14800,0.8752,0.0819,0.0084,0.0061,0.0172,0.352476291,0.205479452,0.243940991,0.149631191,0.048472076,0.43159131,0.028772754,0.402818556,0.568408691,7.110000134,0.709999979,0.430000007,28.92000008,11574
172644,40200,33400,1,3,18574,10319,0.4198,0.3099,7599,0.7008,970,4258,9075,0.4814,0.3236,0.0538,0.0041,0.0253,0.584932029,0.155634608,0.138864185,0.087917673,0.032651506,0.435766752,0.035377005,0.400389747,0.564233248,7.570000172,0.629999995,0.439999998,23.93000031,11625
172699,36300,34400,1,3,23143,4968,0.1257,0.5612,6696,0.8227,1050,5535,13048,0.8822,0.0491,0.0134,0.0042,0.0181,0.265579951,0.141051231,0.222000444,0.232313152,0.139055223,0.324803381,0.006573542,0.318229839,0.675196619,9.869999886,0.529999971,0.319999993,20.77000046,12695
173452,30700,30300,2,3,1013,5453,0.0049,0.7114,3458,0.9281,1205,7310,7310,0.9674,0.0059,0.0059,0.001,0.0089,0.178294574,0.304909561,0.333333333,0.131782946,0.051679587,0.2,0,0.2,0.8,6.849999905,0.479999989,0.200000003,19.97999954,5500
173920,37100,36000,1,3,12069,3843,0.0802,0.4991,6431,0.8856,990,4506,8775,0.6276,0.0114,0.0136,0.0017,0.0065,0.266903915,0.162577262,0.289380034,0.207154898,0.073983892,0.32439734,0.00872818,0.31566916,0.67560266,6.920000076,0.560000002,0.319999993,20.95000076,10839.5
174066,43600,39500,1,3,28747,11849,0.1146,0.544,8784,0.7601,1145,7116,18746,0.794,0.0438,0.0895,0.0063,0.0198,0.294615317,0.151141271,0.224376487,0.212655327,0.117211598,0.253776731,0.00892682,0.244849912,0.746223269,9.710000038,0.560000002,0.25,21.03000069,11500
174233,37600,35400,1,3,8662,5031,0.056,0.4741,6293,0.7633,1050,6968,17332,0.9202,0.0132,0.0239,0.0063,0.0095,0.237854251,0.140688259,0.261133603,0.243674089,0.116649798,0.254698457,0.005610098,0.249088359,0.745301543,7.670000076,0.50999999,0.25,20.38999939,9625
174358,33400,31900,1,3,7045,4326,0.1163,0.4591,6107,0.861,970,4254,4254,0.7556,0.0078,0.0095,0.0131,0.0101,0.316847826,0.181793478,0.297554348,0.156793478,0.04701087,0.267355982,0.006794682,0.2605613,0.732644018,5.869999886,0.600000024,0.270000011,21.21999931,10127.5
174783,36800,35500,1,3,13473,4419,0.1288,0.4172,6395,0.8047,1010,4550,9209,0.7514,0.0135,0.0167,0.0056,0.0057,0.288696268,0.171767203,0.264461348,0.200955245,0.074119936,0.33378933,0.008794215,0.324995114,0.66621067,6.679999828,0.579999983,0.330000013,21.35000038,8671.5
174792,45300,45900,2,3,1940,8655,0.0227,0.8289,6102,0.8794,1172,20685,20685,0.9237,0.0052,0.0196,0.0036,0.0113,0.121813031,0.133144476,0.254957507,0.322946176,0.16713881,0.155325444,0.00295858,0.152366864,0.844674556,8.430000305,0,0.159999996,19.67000008,16068.5
174844,37100,35500,2,3,2920,12013,0.001,0.8116,6062,0.821,1255,23650,23650,0.8675,0.0116,0.0377,0.0017,0.0151,0.151183971,0.146630237,0.240437159,0.244080146,0.217668488,0.096153846,0.003846154,0.092307692,0.903846154,11.56000042,0.600000024,0.100000001,19.54000092,16983
174914,44100,42200,2,3,5038,8375,0.0869,0.7623,6566,0.8671,1130,20608,20608,0.8892,0.0195,0.053,0.0056,0.0191,0.215037594,0.133834587,0.204010025,0.232080201,0.215037594,0.196067723,0.006553796,0.189513927,0.803932277,9.920000076,0.529999971,0.200000003,20.23999977,15150.5
175078,33200,33000,1,3,5262,4170,0.5614,0.3936,5934,0.5227,970,4616,4616,0.2223,0.0105,0.0055,0.0015,0.0032,0.347922849,0.201780415,0.275222552,0.144658754,0.03041543,0.331380753,0.014225941,0.317154812,0.668619247,5.159999847,0.569999993,0.330000013,21.82999992,9402
175272,38100,36800,1,3,7437,3864,0.0918,0.5335,6349,0.8604,1030,5705,8041,0.6212,0.0059,0.0126,0.003,0.0079,0.231248147,0.166913727,0.292024904,0.229765787,0.080047436,0.316841416,0.010484928,0.306356488,0.683158585,7.460000038,0.660000026,0.319999993,20.84000015,10375
175421,34900,32300,2,3,2010,2880,0.0498,0.4302,4401,0.533,1132,12810,12810,0.5333,0.3318,0.003,0.007,0.0119,0.56417694,0.184916606,0.135605511,0.08484409,0.030456853,0.432569975,0.046649703,0.385920271,0.567430025,8.069999695,0.660000026,0.430000007,28.86000061,16200
175980,33700,33500,2,3,1109,8297,0.0271,0.6957,5572,0.8421,1164,18414,18414,0.8188,0.1046,0.0343,0.0063,0.0135,0.339805825,0.169902913,0.179611651,0.182038835,0.128640777,0.17847769,0,0.17847769,0.82152231,10.22999954,0.540000021,0.180000007,20.15999985,14704.5
176017,41200,34700,1,3,11129,6103,0.0979,0.5582,6213,0.6726,1070,3916,8826,0.8383,0.1325,0.0088,0.0027,0.0071,0.44025974,0.148268398,0.175324675,0.141558442,0.094588745,0.296982656,0.019244476,0.27773818,0.703017344,7.909999847,0.569999993,0.300000012,21.82999992,11000
176035,35700,32600,1,3,1916,5115,0.2025,0.4675,4536,0.8587,990,3298,7965,0.6566,0.3048,0.0115,0.0037,0.0068,0.627037392,0.171620326,0.127516779,0.06232023,0.011505273,0.443935927,0.044622426,0.399313501,0.556064073,5.809999943,0.860000014,0.439999998,24.20000076,11403.5
176080,37600,34000,1,3,12839,4356,0.1274,0.5749,6303,0.7518,1085,3874,8780,0.7709,0.1943,0.0111,0.0044,0.0086,0.461204086,0.14953271,0.182786351,0.136057379,0.070419474,0.334379527,0.020038629,0.314340898,0.665620473,7.519999981,0.50999999,0.330000013,21.73999977,11625
176372,34300,32000,1,3,12371,5101,0.1926,0.4642,5765,0.616,972,3874,8752,0.6943,0.261,0.0102,0.0043,0.0097,0.569583269,0.158695987,0.139474089,0.095340612,0.036906043,0.364252215,0.028487059,0.335765156,0.635747785,6.630000114,0.629999995,0.360000014,22.43000031,13444
176965,33700,31900,1,3,8247,5580,0.1403,0.4958,5546,0.7644,990,3984,7680,0.8317,0.0538,0.0105,0.0057,0.0152,0.398291511,0.170581954,0.212226375,0.163107315,0.055792846,0.427863597,0.014864471,0.412999126,0.572136403,7.789999962,0.550000012,0.430000007,22.03000069,11056
177065,37200,33800,2,3,9396,2687,0.3736,0.3636,4921,0.5888,1030,11362,11362,0.6811,0.1789,0.0248,0.0111,0.0646,0.58817384,0.21124112,0.130171333,0.055578771,0.014834935,0.503332511,0.048876821,0.45445569,0.49666749,8.979999542,0.670000017,0.5,28.56999969,10835
177144,31600,30900,2,3,835,10185,0.0814,0.4737,4690,0.7232,990,12400,12400,0.8766,0.0719,0.006,0.0012,0.0359,0.324090121,0.202772964,0.279029463,0.155979203,0.03812825,0.442776736,0.020637899,0.422138837,0.557223265,6.090000153,0.560000002,0.439999998,20.52000046,10830
177746,23000,20600,2,0,564,5376,0.0106,0.5106,4724,0.8082,1054,20310,20310,0.8351,0.0426,0.0248,0.0124,0.0567,0.327327327,0.183183183,0.21021021,0.147147147,0.132132132,0.279220779,0.00974026,0.26948052,0.720779221,10.72000027,0.529999971,0.280000001,21.37999916,17058
177968,35700,32700,2,3,4450,2057,0.0204,0.3966,5188,0.458,1050,11200,11200,0.7396,0.1063,0.007,0.0031,0.0137,0.32437408,0.169366716,0.229013255,0.196612666,0.080633284,0.426155116,0.022277228,0.403877888,0.573844885,8.050000191,0.569999993,0.430000007,24.04000092,11268
178059,42800,40400,2,3,2571,4994,0.41,0.6637,5466,0.7219,1090,15200,15200,0.7102,0.0657,0.0117,0.0023,0.0117,0.348330914,0.1712627,0.225689405,0.172714078,0.082002903,0.429143315,0.019215372,0.409927942,0.570856685,9.68999958,0.769999981,0.430000007,24.22999954,13791
178341,29600,28700,1,3,5410,4160,0.3473,0.2948,5244,0.7436,1010,3810,7620,0.9017,0.0222,0.0122,0.0259,0.017,0.575996678,0.208056478,0.156976744,0.047342193,0.011627907,0.505893447,0.041489863,0.464403583,0.494106554,5.309999943,0.579999983,0.50999999,25.20000076,8780
178396,40200,36500,1,3,20027,8225,0.0516,0.6646,6690,0.8087,1165,6150,14968,0.8508,0.0559,0.0266,0.006,0.0152,0.253832621,0.156069364,0.226564463,0.227821061,0.135712491,0.283126914,0.006125982,0.277000932,0.716873086,10.85999966,0.519999981,0.280000001,20.42000008,11250
178402,42100,37400,1,3,6512,11470,0.2267,0.4082,6485,0.7629,1085,6317,15134,0.6334,0.1362,0.0528,0.0101,0.0405,0.485794013,0.15854896,0.183663115,0.11440893,0.057584982,0.352073476,0.017255775,0.334817701,0.647926524,9.56000042,0.629999995,0.349999994,23.87999916,11000
178420,37500,35200,1,3,9074,6211,0.3886,0.3843,6281,0.6233,1090,6866,15275,0.7235,0.145,0.0301,0.0041,0.0134,0.490772532,0.157081545,0.154506438,0.144206009,0.053433476,0.396889952,0.021770335,0.375119617,0.603110048,9.180000305,0.620000005,0.400000006,24.02000046,12750
178615,35400,34300,1,3,5360,5745,0.0196,0.6391,5442,0.8359,1242,4756,8556,0.8496,0.0386,0.0198,0.0049,0.0185,0.188828172,0.162112933,0.276259866,0.267152398,0.10564663,0.262148338,0.006393862,0.255754476,0.737851662,9.220000267,0.620000005,0.25999999,19.70000076,11000
178624,33900,32200,1,3,5147,5464,0.0666,0.5233,5161,0.8669,1010,4845,8355,0.9139,0.0268,0.0105,0.0021,0.0148,0.292528493,0.19755171,0.272266779,0.179400591,0.058252427,0.390596745,0.009041591,0.381555154,0.609403255,6.820000172,0.560000002,0.389999986,20.44000053,11000
178721,44900,42000,2,3,11401,2528,0.8984,0.4182,4956,0.2544,950,5600,5600,0.5831,0.2141,0.0245,0.0064,0.1531,0.541296393,0.239675902,0.143491898,0.061160481,0.014375327,0.521223471,0.074282147,0.446941323,0.478776529,7.230000019,0.649999976,0.519999981,29.39999962,10990
179159,45300,43400,2,3,6549,13572,0.0878,0.7085,7059,0.7302,1185,22050,22050,0.7623,0.0763,0.0463,0.0038,0.0231,0.25137931,0.139310345,0.188275862,0.222413793,0.19862069,0.224852071,0.009985207,0.214866864,0.775147929,11.47000027,0.579999983,0.219999999,20.96999931,16250
179557,32600,30500,1,3,7948,4314,0.1696,0.476,5454,0.8281,1030,4575,8160,0.8866,0.0718,0.0079,0.0049,0.0099,0.39532872,0.180795848,0.230392157,0.146193772,0.047289504,0.470215463,0.025665399,0.444550063,0.529784537,6.429999828,0.610000014,0.469999999,22.20999908,9866
179566,33200,31200,1,3,14225,4613,0.126,0.4793,5508,0.7568,1090,4636,8776,0.8737,0.025,0.0121,0.0088,0.014,0.378985393,0.169467567,0.224438511,0.160358096,0.066750432,0.403179435,0.012345679,0.390833756,0.596820565,7.360000134,0.569999993,0.400000006,21.62000084,11755.5
179867,61100,53700,2,3,6233,63490,0.0586,0.8935,10410,0.2002,1392,29053,29053,0.6616,0.0868,0.0882,0.0019,0.0342,0.324905863,0.109198494,0.160301237,0.188273265,0.21732114,0.145251397,0.007821229,0.137430168,0.854748603,15,0.540000021,0.150000006,21.70000076,14500
179894,38400,35100,2,3,3894,3843,0.3495,0.5732,5657,0.5757,1113,15480,15480,0.7173,0.1297,0.0193,0.0031,0.0252,0.363205061,0.170795994,0.198207696,0.180811808,0.086979441,0.362079149,0.023036031,0.339043119,0.637920851,9.970000267,0.639999986,0.360000014,24.54999924,16149
179946,34600,32800,2,3,803,5973,0.0075,0.5263,5095,0.7468,1088,12720,12720,0.8468,0.0349,0.0149,0.0212,0.0125,0.312834225,0.160427808,0.27540107,0.152406417,0.098930481,0.35694051,0.008498584,0.348441926,0.64305949,8.350000381,0.439999998,0.360000014,19.82999992,8250
179964,33500,30900,2,3,991,3071,0.2079,0.4821,4488,0.7468,1045,14000,14000,0.8698,0.0323,0.0505,0.0061,0.0151,0.370242215,0.186851211,0.235294118,0.133217993,0.074394464,0.41634981,0.019011407,0.397338403,0.58365019,8.140000343,0.75999999,0.419999987,24.60000038,8210
180179,31000,28400,1,3,3365,4170,0.2273,0.3878,4995,0.9598,980,4170,10750,0.8511,0.0051,0.0113,0.0585,0.025,0.572348485,0.179545455,0.161742424,0.070833333,0.015530303,0.479370481,0.027222459,0.452148022,0.520629519,6.389999866,0.620000005,0.479999989,25.29999924,8400
